Date,Ticker,Open,High,Low,Close,Volume
2016-04-08,AAPL,24.74104992559084,24.936414249914318,24.572943119641355,24.68425750732422,94326800
2016-04-11,AAPL,24.754679543555184,25.12723766861337,24.722875927989268,24.766036987304688,117630000
2016-04-12,AAPL,24.838733093780334,25.102250766324442,24.68425936828961,25.088621139526367,108929200
2016-04-13,AAPL,25.170397525964894,25.52023725639498,25.170397525964894,25.45208740234375,133029200
2016-04-14,AAPL,25.356678753868643,25.5315986341711,25.290799342720003,25.46571922302246,101895600
2016-04-15,AAPL,25.467995769757117,25.511158568326678,24.927332495721902,24.954591751098633,187756000
2016-04-18,AAPL,24.736507088011404,24.750136714622997,24.293526891462893,24.41619873046875,243286000
2016-04-19,AAPL,24.50705809363668,24.534319072101237,24.132229605457354,24.286705017089844,129539600
2016-04-20,AAPL,24.22537253196168,24.55476784743825,24.09361371250426,24.336685180664062,122444000
2016-04-21,AAPL,24.291250454324192,24.291250454324192,23.970940419721533,24.07316780090332,126210000
2016-04-22,AAPL,23.855088524550453,24.189028230651758,23.766492488217505,24.007291793823242,134732400
2016-04-25,AAPL,23.852814856641007,24.00047548572028,23.741502205930107,23.870988845825195,112126400
2016-04-26,AAPL,23.605204742571793,23.9209704920505,23.605204742571793,23.705158233642578,224064800
2016-04-27,AAPL,21.80828630866852,22.42391584961028,21.735592090299633,22.22173500061035,458408400
2016-04-28,AAPL,22.174036817391286,22.235371880053826,21.410746408882762,21.542505264282227,328970800
2016-04-29,AAPL,21.351679968658072,21.517514614977394,21.015469777705654,21.29488754272461,274126000
2016-05-02,AAPL,21.347131696846645,21.37212049630822,20.99047542554676,21.272165298461914,192640400
2016-05-03,AAPL,21.399382237970922,21.74922373803277,21.281254772069264,21.62200927734375,227325200
2016-05-04,AAPL,21.62655394061615,21.78557376458914,21.313060390241652,21.397113800048828,164102000
2016-05-05,AAPL,21.483961374184577,21.499959999076157,21.182271773572463,21.310260772705078,143562000
2016-05-06,AAPL,21.339969692568616,21.35825258631172,20.99256855566463,21.191410064697266,174799600
2016-05-09,AAPL,21.255408594403086,21.431393468217014,21.161701117377966,21.207412719726562,131745600
2016-05-10,AAPL,21.33082955655721,21.38568173083738,21.0519949097443,21.351398468017578,134747200
2016-05-11,AAPL,21.36511960756874,21.385688525564333,21.131994741300296,21.143423080444336,114876400
2016-05-12,AAPL,21.1914177654938,21.20513037671393,20.44862109992951,20.6474609375,305258800
2016-05-13,AAPL,20.569751944370484,20.951434700845574,20.569751944370484,20.6885986328125,177571200
2016-05-16,AAPL,21.11598653860241,21.57309199759364,20.946858007016957,21.45652961730957,245039200
2016-05-17,AAPL,21.609664422674093,21.643945942122613,21.257692958675943,21.36739730834961,187667600
2016-05-18,AAPL,21.520528306033533,21.76050765320159,21.45881808553379,21.611948013305664,168249600
2016-05-19,AAPL,21.63023449435873,21.63023449435873,21.38568309476868,21.52967071533203,121768400
2016-05-20,AAPL,21.630235368579097,21.810792277438484,21.602808406721685,21.76279640197754,128104000
2016-05-23,AAPL,21.911357684232694,22.213047312142947,21.86564607774963,22.03934669494629,152074400
2016-05-24,AAPL,22.21990445411303,22.418744282715448,22.13305327038365,22.375320434570312,140560800
2016-05-25,AAPL,22.551304502213927,22.79585593003438,22.423315491382887,22.768430709838867,152675200
2016-05-26,AAPL,22.782139859155908,23.022120961728646,22.54444477249203,22.948984146118164,225324800
2016-05-27,AAPL,22.727284413666407,22.96269345055378,22.68385883624172,22.935266494750977,145364800
2016-05-31,AAPL,22.76385612451391,22.946699042670367,22.58558523835698,22.823280334472656,169228800
2016-06-01,AAPL,22.631290591486312,22.75013898774812,22.473590393277423,22.5033016204834,116693200
2016-06-02,AAPL,22.30675386701961,22.361606053079193,22.08505736272437,22.33418083190918,160766400
2016-06-03,AAPL,22.350179204724963,22.459883575596862,22.272470343614458,22.37989044189453,114019600
2016-06-06,AAPL,22.395882604724427,23.28723864346279,22.295320584402702,22.542156219482422,93170000
2016-06-07,AAPL,22.683861139701975,22.82556447682742,22.617580630903902,22.63357925415039,89638000
2016-06-08,AAPL,22.63129711966642,22.754715838899905,22.55359000591911,22.613014221191406,83392400
2016-06-09,AAPL,22.51244966532875,22.852992831923256,22.5033073445432,22.775285720825195,106405600
2016-06-10,AAPL,22.519305020373142,22.70671822927536,22.5078784276626,22.587871551513672,126851600
2016-06-13,AAPL,22.555871599310805,22.65414935218621,22.192471817759767,22.247323989868164,152082000
2016-06-14,AAPL,22.242752511865056,22.50787452635401,22.11247752025418,22.274749755859375,127727600
2016-06-15,AAPL,22.357034163723263,22.491881218461337,22.176477247827545,22.201618194580078,117780800
2016-06-16,AAPL,22.043912987432346,22.341032272689805,21.957063566438542,22.29532241821289,125307200
2016-06-17,AAPL,22.082770462843847,22.089626767320635,21.781080859829856,21.78793716430664,244032800
2016-06-20,AAPL,21.94107235273443,22.07134740008,21.719375821841847,21.735374450683594,137647600
2016-06-21,AAPL,21.698801419425237,22.021059931425373,21.63937720858036,21.92049789428711,142185600
2016-06-22,AAPL,21.99820109382598,22.144474707056236,21.79250328030874,21.838214874267578,116876400
2016-06-23,AAPL,21.927354961393373,22.007348088167436,21.769652980239233,21.96392250061035,128960800
2016-06-24,AAPL,21.23483619747199,21.634803497879393,21.175411996027268,21.346826553344727,301245600
2016-06-27,AAPL,21.255407843107022,21.26683617922006,20.912578684347235,21.03599739074707,181958400
2016-06-28,AAPL,21.232552840268287,21.406253435006544,21.05885224553003,21.3902530670166,161779600
2016-06-29,AAPL,21.477104470013785,21.609665497538987,21.399395620053767,21.575382232666016,146124000
2016-06-30,AAPL,21.584527178392662,21.888501079819115,21.552529925610926,21.849647521972656,143345600
2016-07-01,AAPL,21.824500719898644,22.048483173007646,21.787933188122725,21.915922164916992,104106000
2016-07-05,AAPL,21.80165134193749,21.80393735816735,21.58909716926666,21.710229873657227,110820800
2016-07-06,AAPL,21.621086952998184,21.863354021812075,21.56852080390569,21.833641052246094,123796400
2016-07-07,AAPL,21.872500888589695,22.0553438145922,21.854217990964944,21.92735481262207,100558400
2016-07-08,AAPL,22.05305764363331,22.14447910599258,21.952495604385536,22.09648323059082,115648400
2016-07-11,AAPL,22.11247498596335,22.318172776437002,22.107904698938963,22.165042877197266,95179600
2016-07-12,AAPL,22.208475355399067,22.32960806148332,22.197048761528936,22.265613555908203,96670000
2016-07-13,AAPL,22.263328462055767,22.322750932915095,22.133051695730217,22.139909744262695,103568800
2016-07-14,AAPL,22.258759145384357,22.62444331102395,22.242760517628863,22.578733444213867,155676000
2016-07-15,AAPL,22.608441877394384,22.69529305476217,22.51245012277471,22.576444625854492,120548000
2016-07-18,AAPL,22.558155784654623,22.884986287731284,22.535300858340552,22.816421508789062,145975600
2016-07-19,AAPL,22.754710893610838,22.855274660105405,22.70442901036355,22.825563430786133,95119600
2016-07-20,AAPL,22.855274597527682,22.960408651430022,22.79585039533277,22.846132278442383,105104000
2016-07-21,AAPL,22.81642183173913,23.08382813520886,22.65643385783789,22.725000381469727,130808000
2016-07-22,AAPL,22.686150183668836,22.695292504418457,22.46902398923394,22.54901885986328,113254800
2016-07-25,AAPL,22.45530783067948,22.59015311705411,22.151332252748688,22.247323989868164,161531600
2016-07-26,AAPL,22.128477674232837,22.391313691284648,22.03705622346884,22.094194412231445,224959200
2016-07-27,AAPL,23.831194334469842,23.849478972854403,23.48379492375867,23.529504776000977,369379200
2016-07-28,AAPL,23.502079372089714,23.872333705927918,23.49979335638036,23.847192764282227,159479200
2016-07-29,AAPL,23.812919334771603,23.895198491061972,23.69635690607364,23.817489624023438,110934800
2016-08-01,AAPL,23.863199204618724,24.260880597036984,23.863199204618724,24.238025665283203,152671600
2016-08-02,AAPL,24.23802010402914,24.242590391843464,23.769486263840783,23.879192352294922,135266400
2016-08-03,AAPL,23.954612136654486,24.190021180009257,23.945469817802387,24.1785945892334,120810400
2016-08-04,AAPL,24.261321402790344,24.35783315112002,24.19238343788899,24.327960968017578,109634800
2016-08-05,AAPL,24.419878934503544,24.736991508436272,24.399198594376884,24.697927474975586,162213600
2016-08-08,AAPL,24.70711735285051,24.902441024780273,24.624394239900326,24.902441024780273,112148800
2016-08-09,AAPL,24.870270276728125,25.033421607961387,24.81971599741195,25.00354766845703,105260800
2016-08-10,AAPL,24.980572312807826,25.024233151434736,24.76227162600467,24.817420959472656,96034000
2016-08-11,AAPL,24.936910184108033,25.03112530402557,24.782950686510006,24.801334381103516,109938000
2016-08-12,AAPL,24.766859394984067,24.918522208908477,24.766859394984067,24.858776092529297,74641600
2016-08-15,AAPL,24.84959001221129,25.17129765166862,24.835803117988956,25.15751075744629,103472800
2016-08-16,AAPL,25.19197684129035,25.329852789872728,25.095465079815096,25.13452911376953,135177600
2016-08-17,AAPL,25.070187521633432,25.132232048094572,24.89554594199437,25.097763061523438,101424000
2016-08-18,AAPL,25.100060797793518,25.185082308833355,25.051803165970636,25.06559181213379,87938800
2016-08-19,AAPL,24.99435296688501,25.205761906528043,24.90013961878383,25.12993049621582,101472400
2016-08-22,AAPL,25.01503682898498,25.070186152587883,24.782947535456568,24.93461036682129,103280800
2016-08-23,AAPL,24.952993056471833,25.120741185314976,24.939206163447757,25.012739181518555,85030800
2016-08-24,AAPL,24.948401431161393,24.98976386907131,24.74388764181949,24.82431411743164,94700400
2016-08-25,AAPL,24.67724451688325,24.78984156656865,24.514093188883674,24.71860694885254,100344800
2016-08-26,AAPL,24.681845021627176,24.805930582996083,24.42907359211279,24.573843002319336,111065200
2016-08-29,AAPL,24.500305264464696,24.68873372368836,24.424473850185997,24.546262741088867,99881200
2016-08-30,AAPL,24.31187448272221,24.472727388705845,24.24293652120626,24.357831954956055,99455600
2016-08-31,AAPL,24.27970299814994,24.48881176814835,24.275106199198476,24.380809783935547,118649600
2016-09-01,AAPL,24.390003829204897,24.54166665131442,24.27051334316293,24.52558135986328,106806000
2016-09-02,AAPL,24.74847780183722,24.817415769128708,24.546262452635688,24.755373001098633,107210000
2016-09-06,AAPL,24.794439076179895,24.886355789094907,24.704820763208264,24.74847984313965,107521600
2016-09-07,AAPL,24.778351872203405,24.99205746815625,24.60371030644836,24.9001407623291,169457200
2016-09-08,AAPL,24.645070868343268,24.649665914361922,24.18319072761673,24.24753189086914,212008000
2016-09-09,AAPL,24.04532040862227,24.293495009358914,23.698335647583008,23.698335647583008,186228000
2016-09-12,AAPL,23.58803401117508,24.293491937520596,23.560458474636018,24.229150772094727,181171200
2016-09-13,AAPL,24.704816672298914,24.998948702388784,24.64277215626,24.805923461914062,248704800
2016-09-14,AAPL,24.985160783562,25.973260421926227,24.95528684997023,25.68372344970703,443554800
2016-09-15,AAPL,26.163994005512343,26.593703652355746,26.078970734901933,26.556936264038086,359934400
2016-09-16,AAPL,26.453525295952648,26.685612809833035,26.205350738309765,26.40756607055664,319547600
2016-09-19,AAPL,26.469612898538983,26.6971053863327,26.02381801566827,26.09964942932129,188092000
2016-09-20,AAPL,25.97786627972481,26.223742513613665,25.85377896264552,26.09735679626465,138057200
2016-09-21,AAPL,26.161694398878872,26.193864985590338,25.837690131808966,26.092758178710938,144012800
2016-09-22,AAPL,26.276584255502986,26.412161773337044,26.196157805854877,26.3386287689209,124296000
2016-09-23,AAPL,26.292674825337507,26.377698090990762,25.63317605262211,25.89973258972168,209924800
2016-09-26,AAPL,25.653856762770786,26.05599085073471,25.633176422623507,25.938796997070312,119477600
2016-09-27,AAPL,25.966370671470393,26.007733101958642,25.81470784195836,25.987051010131836,98429600
2016-09-28,AAPL,26.124928935424954,26.343229597125518,26.065182808358237,26.184673309326172,118564400
2016-09-29,AAPL,26.003144277876938,26.15021034299014,25.690628451219947,25.7779483795166,143548000
2016-09-30,AAPL,25.842280069812304,26.051390595263413,25.690619012892228,25.97785758972168,145516400
2016-10-03,AAPL,25.899730393907962,25.977860206321008,25.80092024339945,25.856069564819336,86807200
2016-10-04,AAPL,25.980160337516345,26.267398981803996,25.88135017375477,25.966373443603516,118947200
2016-10-05,AAPL,26.058284040600896,26.11803015546766,25.895132739341584,25.97785758972168,85812400
2016-10-06,AAPL,26.12722235050511,26.274288373428085,25.996241619052924,26.170883178710938,115117200
2016-10-07,AAPL,26.267397218409126,26.32484494341005,26.083565550305433,26.209949493408203,97433600
2016-10-10,AAPL,26.430548323118746,26.82808734815007,26.361612105600912,26.667234420776367,144944000
2016-10-11,AAPL,27.04638963580082,27.273883900915145,26.701703267868787,26.72468376159668,256164000
2016-10-12,AAPL,26.96595577852652,27.110725135416832,26.828081619764593,26.96365737915039,150347200
2016-10-13,AAPL,26.83727674862923,26.98664116938697,26.591400580242897,26.880937576293945,140769600
2016-10-14,AAPL,27.08774403663493,27.154383591718283,26.91540090378092,27.030296325683594,142608800
2016-10-17,AAPL,26.96137045813244,27.07856257111148,26.834984744332672,27.011924743652344,94499600
2016-10-18,AAPL,27.156691153951375,27.163584601085045,26.988943009981153,26.993539810180664,98214000
2016-10-19,AAPL,26.942981009309204,27.060174850427877,26.150203164885628,26.913108825683594,80138400
2016-10-20,AAPL,26.853361222310728,26.9728517033797,26.73157234165431,26.89931869506836,96503200
2016-10-21,AAPL,26.841880767875672,26.86486126580163,26.72009184279783,26.793624877929688,92770800
2016-10-24,AAPL,26.908514964671,27.05558100547493,26.885536224513917,27.034900665283203,94154800
2016-10-25,AAPL,27.103837293879884,27.19805240905775,26.956771250861454,27.172775268554688,192516000
2016-10-26,AAPL,26.267397089491215,26.586806298675484,26.037606190615314,26.5615291595459,264536800
2016-10-27,AAPL,26.515570128314383,26.623572124968046,26.21913967574326,26.306461334228516,138248000
2016-10-28,AAPL,26.166289663355013,26.474208619000542,26.069776155718525,26.131820678710938,151446800
2016-10-31,AAPL,26.115733145270028,26.249012272768702,26.0123262002113,26.090456008911133,105677600
2016-11-01,AAPL,26.072078903685146,26.143313531508372,25.398791403590153,25.6193904876709,175303200
2016-11-02,AAPL,25.598707329228674,25.81700798909054,25.559643295891792,25.642366409301758,113326800
2016-11-03,AAPL,25.63313032716619,25.743995281827615,25.30284213936926,25.36751365661621,107730400
2016-11-04,AAPL,25.06725080974935,25.46452071187216,24.97024353471936,25.138851165771484,123348000
2016-11-07,AAPL,25.425247925970652,25.52456536951609,25.28204549787818,25.501468658447266,130240000
2016-11-08,AAPL,25.47837189613527,25.804041359223174,25.337479658338314,25.651599884033203,97016800
2016-11-09,AAPL,25.379054752562507,25.711653057238347,24.956379796230905,25.61002540588379,236705600
2016-11-10,AAPL,25.658536000122012,25.658536000122012,24.443631302460588,24.896333694458008,228538000
2016-11-11,AAPL,24.74158215867854,25.145780885970574,24.609928929418658,25.044153213500977,136575600
2016-11-14,AAPL,24.877852087437343,24.90094880333466,24.03942914141622,24.415910720825195,204702000
2016-11-15,AAPL,24.614546777777782,24.870924388973247,24.51984970960792,24.73927116394043,129058000
2016-11-16,AAPL,24.64456911907751,25.459897042394896,24.621472405134067,25.404462814331055,235362000
2016-11-17,AAPL,25.362891675641798,25.48761606349145,25.13654137937754,25.395227432250977,110528000
2016-11-18,AAPL,25.342107931000626,25.531503852787235,25.328250251556923,25.420637130737305,113715600
2016-11-21,AAPL,25.434493471537493,25.86640754176656,25.409086554210305,25.80635643005371,117058400
2016-11-22,AAPL,25.85717112966826,25.96572764888364,25.730138292292153,25.822526931762695,103862000
2016-11-23,AAPL,25.72089965911361,25.75554561973411,25.483000098175193,25.690874099731445,109705600
2016-11-25,AAPL,25.667773714659454,25.838693304469448,25.62619891743089,25.820215225219727,45903600
2016-11-28,AAPL,25.73706579248608,25.977275537742,25.727826752803164,25.76940155029297,108776000
2016-11-29,AAPL,25.58693361420227,25.875646986383043,25.42294463026358,25.743993759155273,114115200
2016-11-30,AAPL,25.77632903612372,25.91491109975792,25.469137590920766,25.526880264282227,144649200
2016-12-01,AAPL,25.492233897356126,25.62388711091311,25.18273227819017,25.288978576660156,148347600
2016-12-02,AAPL,25.215072851547344,25.427565489106488,25.14116229230213,25.383682250976562,106112000
2016-12-05,AAPL,25.406777623743242,25.41370646296669,25.002578888820054,25.201213836669922,137298000
2016-12-06,AAPL,25.291291323459554,25.48992626386827,25.21969097127731,25.395227432250977,104782000
2016-12-07,AAPL,25.23585697317658,25.681630455762416,25.212760257625455,25.64467430114746,119994800
2016-12-08,AAPL,25.60541498861035,25.96803896025601,25.54536210606071,25.896438598632812,108273200
2016-12-09,AAPL,25.94031529907467,26.492335057598225,25.94031529907467,26.319107055664062,137610400
2016-12-12,AAPL,26.1666732588502,26.561632981285832,25.981895976722377,26.168983459472656,105497600
2016-12-13,AAPL,26.293697028023754,26.774116386095034,26.27291051609253,26.60550880432129,174935200
2016-12-14,AAPL,26.5708628556031,26.83878788388037,26.557005180982287,26.60550880432129,136127200
2016-12-15,AAPL,26.64939088221039,26.961202645101483,26.614746697147893,26.751018524169922,186098000
2016-12-16,AAPL,26.90115849484473,26.90808733409998,26.71176258581241,26.785673141479492,177404400
2016-12-19,AAPL,26.74640941135071,27.111341800568997,26.734860170773114,26.9404239654541,111117600
2016-12-20,AAPL,26.96351648012113,27.13905468896272,26.949658803322148,27.012020111083984,85700000
2016-12-21,AAPL,26.977374889591488,27.115956938792078,26.972754489390528,27.037425994873047,95132800
2016-12-22,AAPL,26.873440579100723,26.91039673692217,26.709451593642886,26.859582901000977,104343600
2016-12-23,AAPL,26.697903544165595,26.91270637512207,26.697903544165595,26.91270637512207,56998000
2016-12-27,AAPL,26.91270430496064,27.208348271473028,26.905775466134806,27.0836238861084,73187600
2016-12-28,AAPL,27.143676113129267,27.259161464084347,26.838794857094513,26.9681396484375,83623600
2016-12-29,AAPL,26.896540780986083,27.0489823084978,26.884993301795898,26.961214065551758,60158000
2016-12-30,AAPL,26.9427245716241,27.06975736190744,26.660940118675274,26.751018524169922,122345200
2017-01-03,AAPL,26.746396816062525,26.86881095500488,26.506187174933846,26.82723617553711,115127600
2017-01-04,AAPL,26.757951824341156,26.91039331270731,26.734855109724993,26.797216415405273,84472400
2017-01-05,AAPL,26.77412421446949,26.991237245229165,26.748717295458608,26.933494567871094,88774400
2017-01-06,AAPL,26.972755213145483,27.291495873242546,26.901154867606653,27.233753204345703,127007600
2017-01-09,AAPL,27.242988469555275,27.584825819542978,27.240680031729624,27.483198165893555,134247600
2017-01-10,AAPL,27.432386716539217,27.573278971430646,27.323831977838505,27.51091766357422,97848400
2017-01-11,AAPL,27.42546009967159,27.70031579330856,27.393124343028013,27.658740997314453,110354400
2017-01-12,AAPL,27.462411659522243,27.55480027539398,27.30304134119765,27.543251037597656,108344800
2017-01-13,AAPL,27.510922671214846,27.62871823212572,27.441630750169214,27.494754791259766,104447600
2017-01-17,AAPL,27.33307186101835,27.77191654455722,27.30535650473515,27.71648406982422,137759200
2017-01-18,AAPL,27.71648065606054,27.83196599212746,27.649498949681764,27.714170455932617,94852000
2017-01-19,AAPL,27.577894557354508,27.737263099461742,27.570965720154124,27.66566276550293,102389200
2017-01-20,AAPL,27.820420180219422,27.820420180219422,27.65412275602042,27.71648406982422,130391600
2017-01-23,AAPL,27.71648629028067,27.903572008846705,27.6633622495376,27.73496437072754,88200800
2017-01-24,AAPL,27.61254550220081,27.739578318916283,27.60099626333284,27.709552764892578,92844000
2017-01-25,AAPL,27.81349024675222,28.201521078948307,27.78115449091642,28.150707244873047,129510400
2017-01-26,AAPL,28.102204871075106,28.280053298312307,28.086036992432323,28.164567947387695,105350400
2017-01-27,AAPL,28.210764656267436,28.259268297823795,28.086040251336726,28.166879653930664,82251600
2017-01-30,AAPL,27.93128539548426,28.09296417236328,27.868924085021355,28.09296417236328,121510000
2017-01-31,AAPL,27.982100175281726,28.037532648919935,27.859685988337663,28.02829360961914,196804000
2017-02-01,AAPL,29.340210243714157,30.139370484641997,29.335591604673183,29.73748016357422,447940000
2017-02-02,AAPL,29.55963175020867,29.885299529573107,29.513436551675905,29.686664581298828,134841600
2017-02-03,AAPL,29.635849392492428,29.83910473243412,29.60120519788106,29.813697814941406,98029200
2017-02-06,AAPL,29.82524494914192,30.1416736520319,29.772119155377286,30.093168258666992,107383600
2017-02-07,AAPL,30.150913468812078,30.508918756796945,30.130126951761305,30.379575729370117,152735200
2017-02-08,AAPL,30.337999148447242,30.538942505112082,30.307971833328953,30.497365951538086,92016400
2017-02-09,AAPL,30.539125320516053,30.724703707049343,30.416180391605575,30.717744827270508,113399600
2017-02-10,AAPL,30.727024598410026,30.838370210516814,30.63191519200416,30.648151397705078,80262000
2017-02-13,AAPL,30.870849224559194,31.042509862449887,30.79429800251119,30.9195613861084,92141600
2017-02-14,AAPL,30.961319576201916,31.33711328322519,30.910285425913113,31.320877075195312,132904800
2017-02-15,AAPL,31.43686178140724,31.61084086635955,31.228084755696347,31.434539794921875,142492400
2017-02-16,AAPL,31.471652016348184,31.525004604245638,31.279114763068673,31.397422790527344,90338400
2017-02-17,AAPL,31.339428113396668,31.508766733624174,31.339428113396668,31.48324966430664,88792800
2017-02-21,AAPL,31.601559373605575,31.722185861207972,31.543566346437004,31.710586547851562,98028800
2017-02-22,AAPL,31.64794601876698,31.80800730434029,31.573716801169507,31.805688858032227,83347600
2017-02-23,AAPL,31.86833174480497,31.891526833594693,31.61780142442533,31.671154022216797,83152800
2017-02-24,AAPL,31.52732253516437,31.70130157470703,31.381179009272497,31.70130157470703,87106400
2017-02-27,AAPL,31.8126507831474,31.88224311479335,31.613154653555956,31.763935089111328,81029600
